x	y	date	dt	timestamp.posix	GMTtime	id	country	status	model	sex	age	weight	schedule	project_region	project_bioveg	timezone	week	day	year	hour	min	time	period	utm_x	utm_y	long_x	lat_y
-53.68049803	-22.79715913	2005-12-25 03:00:00	39600	2005-12-25 03:00:00	2005-12-25 06:00:00	63	Brazil	Resident	OUF	Male	5	79	8h	Atlantic Forest W2	Atlantic Forest	-3	51	359	2005	3	0	3	night	224818.999571224	7476438.99999761	-53.68049803	-22.79715913
-53.67004863	-22.79601663	2005-12-25 14:00:00	25200	2005-12-25 14:00:00	2005-12-25 17:00:00	63	Brazil	Resident	OUF	Male	5	79	8h	Atlantic Forest W2	Atlantic Forest	-3	51	359	2005	14	0	14	day	225890.000464941	7476585.00009552	-53.67004863	-22.79601663
-53.67025934	-22.78784387	2005-12-25 21:00:00	21600	2005-12-25 21:00:00	2005-12-26 00:00:00	63	Brazil	Resident	OUF	Male	5	79	8h	Atlantic Forest W2	Atlantic Forest	-3	51	359	2005	21	0	21	night	225851.999729645	7477490.00016522	-53.67025934	-22.78784387
-53.69130342	-22.78122549	2005-12-26 03:00:00	39600	2005-12-26 03:00:00	2005-12-26 06:00:00	63	Brazil	Resident	OUF	Male	5	79	8h	Atlantic Forest W2	Atlantic Forest	-3	52	360	2005	3	0	3	night	223677.000108423	7478184.00028984	-53.69130342	-22.78122549
-53.69380021	-22.78691526	2005-12-26 14:00:00	25200	2005-12-26 14:00:00	2005-12-26 17:00:00	63	Brazil	Resident	OUF	Male	5	79	8h	Atlantic Forest W2	Atlantic Forest	-3	52	360	2005	14	0	14	day	223432.000336884	7477548.99994165	-53.69380021	-22.78691526
-53.67815318	-22.78129345	2005-12-26 21:00:00	21600	2005-12-26 21:00:00	2005-12-27 00:00:00	63	Brazil	Resident	OUF	Male	5	79	8h	Atlantic Forest W2	Atlantic Forest	-3	52	360	2005	21	0	21	night	225028.000274967	7478200.99956516	-53.67815318	-22.78129345
-53.68689789	-22.78243715	2005-12-27 03:00:00	64800	2005-12-27 03:00:00	2005-12-27 06:00:00	63	Brazil	Resident	OUF	Male	5	79	8h	Atlantic Forest W2	Atlantic Forest	-3	52	361	2005	3	0	3	night	224132.000426137	7478058.0002277	-53.68689789	-22.78243715
-53.66904744	-22.7930997	2005-12-27 21:00:00	21600	2005-12-27 21:00:00	2005-12-28 00:00:00	63	Brazil	Resident	OUF	Male	5	79	8h	Atlantic Forest W2	Atlantic Forest	-3	52	361	2005	21	0	21	night	225986.999798137	7476909.9998095	-53.66904744	-22.7930997
-53.68867363	-22.78065604	2005-12-28 03:00:00	64800	2005-12-28 03:00:00	2005-12-28 06:00:00	63	Brazil	Resident	OUF	Male	5	79	8h	Atlantic Forest W2	Atlantic Forest	-3	52	362	2005	3	0	3	night	223946.000057551	7478252.00021476	-53.68867363	-22.78065604
-53.6886708	-22.78051166	2005-12-28 21:00:00	21600	2005-12-28 21:00:00	2005-12-29 00:00:00	63	Brazil	Resident	OUF	Male	5	79	8h	Atlantic Forest W2	Atlantic Forest	-3	52	362	2005	21	0	21	night	223945.999930967	7478268.00029507	-53.6886708	-22.78051166
-53.67978599	-22.78066122	2005-12-29 03:00:00	64800	2005-12-29 03:00:00	2005-12-29 06:00:00	63	Brazil	Resident	OUF	Male	5	79	8h	Atlantic Forest W2	Atlantic Forest	-3	52	363	2005	3	0	3	night	224859.000463965	7478268.00030706	-53.67978599	-22.78066122
-53.66421709	-22.80654017	2005-12-29 21:00:00	21600	2005-12-29 21:00:00	2005-12-30 00:00:00	63	Brazil	Resident	OUF	Male	5	79	8h	Atlantic Forest W2	Atlantic Forest	-3	52	363	2005	21	0	21	night	226510.000418154	7475429.99986526	-53.66421709	-22.80654017
-53.64934784	-22.81351314	2005-12-30 03:00:00	86400	2005-12-30 03:00:00	2005-12-30 06:00:00	63	Brazil	Resident	OUF	Male	5	79	8h	Atlantic Forest W2	Atlantic Forest	-3	52	364	2005	3	0	3	night	228051.00013384	7474684.99974274	-53.64934784	-22.81351314
-53.68497733	-22.83690941	2005-12-31 03:00:00	64800	2005-12-31 03:00:00	2005-12-31 06:00:00	63	Brazil	Resident	OUF	Male	5	79	8h	Atlantic Forest W2	Atlantic Forest	-3	52	365	2005	3	0	3	night	224439.000485933	7472027.00049316	-53.68497733	-22.83690941
-53.73148348	-22.91889895	2005-12-31 21:00:00	21600	2005-12-31 21:00:00	2006-01-01 00:00:00	63	Brazil	Resident	OUF	Male	5	79	8h	Atlantic Forest W2	Atlantic Forest	-3	52	365	2005	21	0	21	night	219831.999756249	7462856.00047238	-53.73148348	-22.91889895
-53.7619894	-22.92643137	2006-01-01 03:00:00	64800	2006-01-01 03:00:00	2006-01-01 06:00:00	63	Brazil	Resident	OUF	Male	5	79	8h	Atlantic Forest W2	Atlantic Forest	-3	0	1	2006	3	0	3	night	216716.999940348	7461962.99987241	-53.7619894	-22.92643137
-53.75665887	-22.96632954	2006-01-01 21:00:00	21600	2006-01-01 21:00:00	2006-01-02 00:00:00	63	Brazil	Resident	OUF	Male	5	79	8h	Atlantic Forest W2	Atlantic Forest	-3	0	1	2006	21	0	21	night	217347.000189472	7457553.00020624	-53.75665887	-22.96632954
-53.7590022	-22.96412248	2006-01-02 03:00:00	64800	2006-01-02 03:00:00	2006-01-02 06:00:00	63	Brazil	Resident	OUF	Male	5	79	8h	Atlantic Forest W2	Atlantic Forest	-3	1	2	2006	3	0	3	night	217102.000010857	7457792.99993419	-53.7590022	-22.96412248
-53.71818703	-22.94791242	2006-01-02 21:00:00	21600	2006-01-02 21:00:00	2006-01-03 00:00:00	63	Brazil	Resident	OUF	Male	5	79	8h	Atlantic Forest W2	Atlantic Forest	-3	1	2	2006	21	0	21	night	221255.999776391	7459667.00025988	-53.71818703	-22.94791242
-53.68490536	-22.93866762	2006-01-03 03:00:00	86400	2006-01-03 03:00:00	2006-01-03 06:00:00	63	Brazil	Resident	OUF	Male	5	79	8h	Atlantic Forest W2	Atlantic Forest	-3	1	3	2006	3	0	3	night	224651.999780516	7460754.00048499	-53.68490536	-22.93866762
-53.64572003	-22.7849943	2006-01-04 03:00:00	39600	2006-01-04 03:00:00	2006-01-04 06:00:00	63	Brazil	Resident	OUF	Male	5	79	8h	Atlantic Forest W2	Atlantic Forest	-3	1	4	2006	3	0	3	night	228367.000082502	7477850.99952178	-53.64572003	-22.7849943
-53.63463411	-22.76992229	2006-01-04 14:00:00	25200	2006-01-04 14:00:00	2006-01-04 17:00:00	63	Brazil	Resident	OUF	Male	5	79	8h	Atlantic Forest W2	Atlantic Forest	-3	1	4	2006	14	0	14	day	229475.999936992	7479541.00022542	-53.63463411	-22.76992229
-53.64557823	-22.78521329	2006-01-04 21:00:00	21600	2006-01-04 21:00:00	2006-01-05 00:00:00	63	Brazil	Resident	OUF	Male	5	79	8h	Atlantic Forest W2	Atlantic Forest	-3	1	4	2006	21	0	21	night	228381.999945631	7477827.00048439	-53.64557823	-22.78521329
-53.64550993	-22.7852054	2006-01-05 03:00:00	64800	2006-01-05 03:00:00	2006-01-05 06:00:00	63	Brazil	Resident	OUF	Male	5	79	8h	Atlantic Forest W2	Atlantic Forest	-3	1	5	2006	3	0	3	night	228389.000088272	7477828.00008444	-53.64550993	-22.7852054
-53.74606008	-22.90339301	2006-01-05 21:00:00	21600	2006-01-05 21:00:00	2006-01-06 00:00:00	63	Brazil	Resident	OUF	Male	5	79	8h	Atlantic Forest W2	Atlantic Forest	-3	1	5	2006	21	0	21	night	218304.000501336	7464546.00033955	-53.74606008	-22.90339301
-53.75793321	-22.93496849	2006-01-06 03:00:00	64800	2006-01-06 03:00:00	2006-01-06 06:00:00	63	Brazil	Resident	OUF	Male	5	79	8h	Atlantic Forest W2	Atlantic Forest	-3	1	6	2006	3	0	3	night	217150.999953634	7461025.00030229	-53.75793321	-22.93496849
-53.7682466	-22.97770801	2006-01-06 21:00:00	21600	2006-01-06 21:00:00	2006-01-07 00:00:00	63	Brazil	Resident	OUF	Male	5	79	8h	Atlantic Forest W2	Atlantic Forest	-3	1	6	2006	21	0	21	night	216181.99993097	7456269.99971597	-53.7682466	-22.97770801
-53.7681736	-22.97699622	2006-01-07 03:00:00	151200	2006-01-07 03:00:00	2006-01-07 06:00:00	63	Brazil	Resident	OUF	Male	5	79	8h	Atlantic Forest W2	Atlantic Forest	-3	1	7	2006	3	0	3	night	216187.999959762	7456349.00019086	-53.7681736	-22.97699622
-53.76333853	-22.97699941	2006-01-08 21:00:00	86400	2006-01-08 21:00:00	2006-01-09 00:00:00	63	Brazil	Resident	OUF	Male	5	79	8h	Atlantic Forest W2	Atlantic Forest	-3	1	8	2006	21	0	21	night	216684.000269943	7456358.00032907	-53.76333853	-22.97699941
-53.76220553	-22.97784958	2006-01-09 21:00:00	86400	2006-01-09 21:00:00	2006-01-10 00:00:00	63	Brazil	Resident	OUF	Male	5	79	8h	Atlantic Forest W2	Atlantic Forest	-3	2	9	2006	21	0	21	night	216802.00005581	7456265.99987438	-53.76220553	-22.97784958
-53.75160631	-22.94016013	2006-01-10 21:00:00	21600	2006-01-10 21:00:00	2006-01-11 00:00:00	63	Brazil	Resident	OUF	Male	5	79	8h	Atlantic Forest W2	Atlantic Forest	-3	2	10	2006	21	0	21	night	217811.000063118	7460462.0004234	-53.75160631	-22.94016013
-53.75046849	-22.92195591	2006-01-11 03:00:00	39600	2006-01-11 03:00:00	2006-01-11 06:00:00	63	Brazil	Resident	OUF	Male	5	79	8h	Atlantic Forest W2	Atlantic Forest	-3	2	11	2006	3	0	3	night	217889.99981556	7462481.00029692	-53.75046849	-22.92195591
-53.74435941	-22.93262241	2006-01-11 14:00:00	25200	2006-01-11 14:00:00	2006-01-11 17:00:00	63	Brazil	Resident	OUF	Male	5	79	8h	Atlantic Forest W2	Atlantic Forest	-3	2	11	2006	14	0	14	day	218538.999548727	7461311.00005744	-53.74435941	-22.93262241
-53.71342532	-22.94079993	2006-01-11 21:00:00	21600	2006-01-11 21:00:00	2006-01-12 00:00:00	63	Brazil	Resident	OUF	Male	5	79	8h	Atlantic Forest W2	Atlantic Forest	-3	2	11	2006	21	0	21	night	221730.000163698	7460464.00025676	-53.71342532	-22.94079993
-53.68305979	-22.95231995	2006-01-12 03:00:00	64800	2006-01-12 03:00:00	2006-01-12 06:00:00	63	Brazil	Resident	OUF	Male	5	79	8h	Atlantic Forest W2	Atlantic Forest	-3	2	12	2006	3	0	3	night	224868.999874224	7459245.0000269	-53.68305979	-22.95231995
-53.67302617	-22.97144532	2006-01-12 21:00:00	21600	2006-01-12 21:00:00	2006-01-13 00:00:00	63	Brazil	Resident	OUF	Male	5	79	8h	Atlantic Forest W2	Atlantic Forest	-3	2	12	2006	21	0	21	night	225936.99963532	7457144.99999368	-53.67302617	-22.97144532
-53.69137589	-22.95537438	2006-01-13 03:00:00	39600	2006-01-13 03:00:00	2006-01-13 06:00:00	63	Brazil	Resident	OUF	Male	5	79	8h	Atlantic Forest W2	Atlantic Forest	-3	2	13	2006	3	0	3	night	224022.000487301	7458890.99959703	-53.69137589	-22.95537438
-53.70602397	-22.95381616	2006-01-13 14:00:00	25200	2006-01-13 14:00:00	2006-01-13 17:00:00	63	Brazil	Resident	OUF	Male	5	79	8h	Atlantic Forest W2	Atlantic Forest	-3	2	13	2006	14	0	14	day	222516.000300054	7459036.00025463	-53.70602397	-22.95381616
-53.72643168	-22.95807894	2006-01-13 21:00:00	21600	2006-01-13 21:00:00	2006-01-14 00:00:00	63	Brazil	Resident	OUF	Male	5	79	8h	Atlantic Forest W2	Atlantic Forest	-3	2	13	2006	21	0	21	night	220430.99992582	7458525.00028097	-53.72643168	-22.95807894
-53.757726	-22.97280078	2006-01-14 03:00:00	64800	2006-01-14 03:00:00	2006-01-14 06:00:00	63	Brazil	Resident	OUF	Male	5	79	8h	Atlantic Forest W2	Atlantic Forest	-3	2	14	2006	3	0	3	night	217251.000062454	7456834.00005089	-53.757726	-22.97280078
-53.74606328	-22.94847912	2006-01-14 21:00:00	21600	2006-01-14 21:00:00	2006-01-15 00:00:00	63	Brazil	Resident	OUF	Male	5	79	8h	Atlantic Forest W2	Atlantic Forest	-3	2	14	2006	21	0	21	night	218397.000409164	7459550.99953038	-53.74606328	-22.94847912
-53.7074509	-22.9491161	2006-01-15 03:00:00	64800	2006-01-15 03:00:00	2006-01-15 06:00:00	63	Brazil	Resident	OUF	Male	5	79	8h	Atlantic Forest W2	Atlantic Forest	-3	2	15	2006	3	0	3	night	222360.0001824	7459554.00031369	-53.7074509	-22.9491161
-53.66868863	-22.89941354	2006-01-15 21:00:00	21600	2006-01-15 21:00:00	2006-01-16 00:00:00	63	Brazil	Resident	OUF	Male	5	79	8h	Atlantic Forest W2	Atlantic Forest	-3	2	15	2006	21	0	21	night	226237.000378805	7465132.99951611	-53.66868863	-22.89941354
-53.66051552	-22.846013	2006-01-16 03:00:00	64800	2006-01-16 03:00:00	2006-01-16 06:00:00	63	Brazil	Resident	OUF	Male	5	79	8h	Atlantic Forest W2	Atlantic Forest	-3	3	16	2006	3	0	3	night	226968.999654596	7471064.00005155	-53.66051552	-22.846013
-53.65894697	-22.78684141	2006-01-16 21:00:00	21600	2006-01-16 21:00:00	2006-01-17 00:00:00	63	Brazil	Resident	OUF	Male	5	79	8h	Atlantic Forest W2	Atlantic Forest	-3	3	16	2006	21	0	21	night	227012.000335415	7477621.99958173	-53.65894697	-22.78684141
-53.67942982	-22.78933287	2006-01-17 03:00:00	64800	2006-01-17 03:00:00	2006-01-17 06:00:00	63	Brazil	Resident	OUF	Male	5	79	8h	Atlantic Forest W2	Atlantic Forest	-3	3	17	2006	3	0	3	night	224912.999505822	7477307.99998795	-53.67942982	-22.78933287
-53.6816342	-22.77511482	2006-01-17 21:00:00	21600	2006-01-17 21:00:00	2006-01-18 00:00:00	63	Brazil	Resident	OUF	Male	5	79	8h	Atlantic Forest W2	Atlantic Forest	-3	3	17	2006	21	0	21	night	224657.999813617	7478879.00028655	-53.6816342	-22.77511482
-53.67751164	-22.75889982	2006-01-18 03:00:00	64800	2006-01-18 03:00:00	2006-01-18 06:00:00	63	Brazil	Resident	OUF	Male	5	79	8h	Atlantic Forest W2	Atlantic Forest	-3	3	18	2006	3	0	3	night	225048.999774571	7480682.99950877	-53.67751164	-22.75889982
-53.63555885	-22.79068708	2006-01-18 21:00:00	21600	2006-01-18 21:00:00	2006-01-19 00:00:00	63	Brazil	Resident	OUF	Male	5	79	8h	Atlantic Forest W2	Atlantic Forest	-3	3	18	2006	21	0	21	night	229422.000199814	7477239.00017724	-53.63555885	-22.79068708
-53.66307722	-22.78997699	2006-01-19 03:00:00	64800	2006-01-19 03:00:00	2006-01-19 06:00:00	63	Brazil	Resident	OUF	Male	5	79	8h	Atlantic Forest W2	Atlantic Forest	-3	3	19	2006	3	0	3	night	226594.000012922	7477266.99965625	-53.66307722	-22.78997699
-53.65944945	-22.76807525	2006-01-19 21:00:00	21600	2006-01-19 21:00:00	2006-01-20 00:00:00	63	Brazil	Resident	OUF	Male	5	79	8h	Atlantic Forest W2	Atlantic Forest	-3	3	19	2006	21	0	21	night	226922.999849363	7479699.99988105	-53.65944945	-22.76807525
-53.67160473	-22.76095763	2006-01-20 03:00:00	39600	2006-01-20 03:00:00	2006-01-20 06:00:00	63	Brazil	Resident	OUF	Male	5	79	8h	Atlantic Forest W2	Atlantic Forest	-3	3	20	2006	3	0	3	night	225660.000383262	7480466.00003142	-53.67160473	-22.76095763
-53.68924871	-22.81144534	2006-01-20 14:00:00	25200	2006-01-20 14:00:00	2006-01-20 17:00:00	63	Brazil	Resident	OUF	Male	5	79	8h	Atlantic Forest W2	Atlantic Forest	-3	3	20	2006	14	0	14	day	223949.000132048	7474840.00040695	-53.68924871	-22.81144534
-53.7100802	-22.8244606	2006-01-20 21:00:00	21600	2006-01-20 21:00:00	2006-01-21 00:00:00	63	Brazil	Resident	OUF	Male	5	79	8h	Atlantic Forest W2	Atlantic Forest	-3	3	20	2006	21	0	21	night	221836.000401364	7473359.00029164	-53.7100802	-22.8244606
-53.72160126	-22.86073098	2006-01-21 03:00:00	86400	2006-01-21 03:00:00	2006-01-21 06:00:00	63	Brazil	Resident	OUF	Male	5	79	8h	Atlantic Forest W2	Atlantic Forest	-3	3	21	2006	3	0	3	night	220727.000437848	7469319.00046051	-53.72160126	-22.86073098
-53.75779225	-22.90780208	2006-01-22 03:00:00	39600	2006-01-22 03:00:00	2006-01-22 06:00:00	63	Brazil	Resident	OUF	Male	5	79	8h	Atlantic Forest W2	Atlantic Forest	-3	3	22	2006	3	0	3	night	217108.999551119	7464035.00030619	-53.75779225	-22.90780208
-53.7502565	-22.9191795	2006-01-22 14:00:00	25200	2006-01-22 14:00:00	2006-01-22 17:00:00	63	Brazil	Resident	OUF	Male	5	79	8h	Atlantic Forest W2	Atlantic Forest	-3	3	22	2006	14	0	14	day	217906.000217925	7462789.00053133	-53.7502565	-22.9191795
-53.75509772	-22.91861715	2006-01-22 21:00:00	21600	2006-01-22 21:00:00	2006-01-23 00:00:00	63	Brazil	Resident	OUF	Male	5	79	8h	Atlantic Forest W2	Atlantic Forest	-3	3	22	2006	21	0	21	night	217408.000078384	7462841.99958175	-53.75509772	-22.91861715
-53.75531116	-22.91953411	2006-01-23 03:00:00	39600	2006-01-23 03:00:00	2006-01-23 06:00:00	63	Brazil	Resident	OUF	Male	5	79	8h	Atlantic Forest W2	Atlantic Forest	-3	4	23	2006	3	0	3	night	217387.999552	7462740.00052743	-53.75531116	-22.91953411
-53.75245804	-22.91143293	2006-01-23 14:00:00	25200	2006-01-23 14:00:00	2006-01-23 17:00:00	63	Brazil	Resident	OUF	Male	5	79	8h	Atlantic Forest W2	Atlantic Forest	-3	4	23	2006	14	0	14	day	217664.000462859	7463643.00055622	-53.75245804	-22.91143293
-53.75424397	-22.91157346	2006-01-23 21:00:00	21600	2006-01-23 21:00:00	2006-01-24 00:00:00	63	Brazil	Resident	OUF	Male	5	79	8h	Atlantic Forest W2	Atlantic Forest	-3	4	23	2006	21	0	21	night	217480.999585028	7463623.99972908	-53.75424397	-22.91157346
-53.75516431	-22.91420217	2006-01-24 03:00:00	151200	2006-01-24 03:00:00	2006-01-24 06:00:00	63	Brazil	Resident	OUF	Male	5	79	8h	Atlantic Forest W2	Atlantic Forest	-3	4	24	2006	3	0	3	night	217392.000418532	7463330.99996416	-53.75516431	-22.91420217
-53.75033051	-22.92380868	2006-01-25 21:00:00	21600	2006-01-25 21:00:00	2006-01-26 00:00:00	63	Brazil	Resident	OUF	Male	5	79	8h	Atlantic Forest W2	Atlantic Forest	-3	4	25	2006	21	0	21	night	217908.000503512	7462276.00032231	-53.75033051	-22.92380868
-53.7503276	-22.92366431	2006-01-26 03:00:00	64800	2006-01-26 03:00:00	2006-01-26 06:00:00	63	Brazil	Resident	OUF	Male	5	79	8h	Atlantic Forest W2	Atlantic Forest	-3	4	26	2006	3	0	3	night	217907.999848551	7462292.00039351	-53.7503276	-22.92366431
-53.7504019	-22.92444831	2006-01-26 21:00:00	21600	2006-01-26 21:00:00	2006-01-27 00:00:00	63	Brazil	Resident	OUF	Male	5	79	8h	Atlantic Forest W2	Atlantic Forest	-3	4	26	2006	21	0	21	night	217902.000364563	7462204.99981289	-53.7504019	-22.92444831
-53.74321489	-22.93240752	2006-01-27 03:00:00	39600	2006-01-27 03:00:00	2006-01-27 06:00:00	63	Brazil	Resident	OUF	Male	5	79	8h	Atlantic Forest W2	Atlantic Forest	-3	4	27	2006	3	0	3	night	218655.999745361	7461337.00040457	-53.74321489	-22.93240752
-53.74221865	-22.93326419	2006-01-27 14:00:00	25200	2006-01-27 14:00:00	2006-01-27 17:00:00	63	Brazil	Resident	OUF	Male	5	79	8h	Atlantic Forest W2	Atlantic Forest	-3	4	27	2006	14	0	14	day	218760.00012346	7461244.00016326	-53.74221865	-22.93326419
-53.72885447	-22.93795367	2006-01-27 21:00:00	21600	2006-01-27 21:00:00	2006-01-28 00:00:00	63	Brazil	Resident	OUF	Male	5	79	8h	Atlantic Forest W2	Atlantic Forest	-3	4	27	2006	21	0	21	night	220140.99958888	7460749.99949099	-53.72885447	-22.93795367
-53.72743584	-22.94691415	2006-01-28 03:00:00	64800	2006-01-28 03:00:00	2006-01-28 06:00:00	63	Brazil	Resident	OUF	Male	5	79	8h	Atlantic Forest W2	Atlantic Forest	-3	4	28	2006	3	0	3	night	220304.999525436	7459759.99946223	-53.72743584	-22.94691415
-53.71939409	-22.94783757	2006-01-28 21:00:00	86400	2006-01-28 21:00:00	2006-01-29 00:00:00	63	Brazil	Resident	OUF	Male	5	79	8h	Atlantic Forest W2	Atlantic Forest	-3	4	28	2006	21	0	21	night	221131.999769944	7459672.99956778	-53.71939409	-22.94783757
-53.71932733	-22.94791092	2006-01-29 21:00:00	21600	2006-01-29 21:00:00	2006-01-30 00:00:00	63	Brazil	Resident	OUF	Male	5	79	8h	Atlantic Forest W2	Atlantic Forest	-3	4	29	2006	21	0	21	night	221138.999955285	7459665.00023645	-53.71932733	-22.94791092
-53.71775959	-22.94798293	2006-01-30 03:00:00	64800	2006-01-30 03:00:00	2006-01-30 06:00:00	63	Brazil	Resident	OUF	Male	5	79	8h	Atlantic Forest W2	Atlantic Forest	-3	5	30	2006	3	0	3	night	221300.000414811	7459660.00048212	-53.71775959	-22.94798293
-53.7065274	-22.94776888	2006-01-30 21:00:00	21600	2006-01-30 21:00:00	2006-01-31 00:00:00	63	Brazil	Resident	OUF	Male	5	79	8h	Atlantic Forest W2	Atlantic Forest	-3	5	30	2006	21	0	21	night	222452.000353693	7459704.99966393	-53.7065274	-22.94776888
-53.69365226	-22.9413717	2006-01-31 03:00:00	39600	2006-01-31 03:00:00	2006-01-31 06:00:00	63	Brazil	Resident	OUF	Male	5	79	8h	Atlantic Forest W2	Atlantic Forest	-3	5	31	2006	3	0	3	night	223760.000355984	7460437.99945782	-53.69365226	-22.9413717
-53.70481743	-22.96077809	2006-01-31 14:00:00	25200	2006-01-31 14:00:00	2006-01-31 17:00:00	63	Brazil	Resident	OUF	Male	5	79	8h	Atlantic Forest W2	Atlantic Forest	-3	5	31	2006	14	0	14	day	222653.999529503	7458267.00014017	-53.70481743	-22.96077809
-53.68860471	-22.94634973	2006-01-31 21:00:00	21600	2006-01-31 21:00:00	2006-02-01 00:00:00	63	Brazil	Resident	OUF	Male	5	79	8h	Atlantic Forest W2	Atlantic Forest	-3	5	31	2006	21	0	21	night	224288.000135707	7459896.00035637	-53.68860471	-22.94634973
-53.68348486	-22.91506007	2006-02-01 03:00:00	64800	2006-02-01 03:00:00	2006-02-01 06:00:00	63	Brazil	Resident	OUF	Male	5	79	8h	Atlantic Forest W2	Atlantic Forest	-3	5	32	2006	3	0	3	night	224750.000067145	7463371.99954009	-53.68348486	-22.91506007
-53.68526464	-22.9109319	2006-02-01 21:00:00	21600	2006-02-01 21:00:00	2006-02-02 00:00:00	63	Brazil	Resident	OUF	Male	5	79	8h	Atlantic Forest W2	Atlantic Forest	-3	5	32	2006	21	0	21	night	224558.999906043	7463825.99963472	-53.68526464	-22.9109319
-53.68526464	-22.9109319	2006-02-02 03:00:00	64800	2006-02-02 03:00:00	2006-02-02 06:00:00	63	Brazil	Resident	OUF	Male	5	79	8h	Atlantic Forest W2	Atlantic Forest	-3	5	33	2006	3	0	3	night	224558.999906043	7463825.99963472	-53.68526464	-22.9109319
-53.67203613	-22.90168613	2006-02-02 21:00:00	21600	2006-02-02 21:00:00	2006-02-03 00:00:00	63	Brazil	Resident	OUF	Male	5	79	8h	Atlantic Forest W2	Atlantic Forest	-3	5	33	2006	21	0	21	night	225898.000208472	7464875.00012229	-53.67203613	-22.90168613
-53.65937347	-22.88739272	2006-02-03 03:00:00	64800	2006-02-03 03:00:00	2006-02-03 06:00:00	63	Brazil	Resident	OUF	Male	5	79	8h	Atlantic Forest W2	Atlantic Forest	-3	5	34	2006	3	0	3	night	227169.000493844	7466481.9998311	-53.65937347	-22.88739272
-53.65318813	-22.86790801	2006-02-03 21:00:00	21600	2006-02-03 21:00:00	2006-02-04 00:00:00	63	Brazil	Resident	OUF	Male	5	79	8h	Atlantic Forest W2	Atlantic Forest	-3	5	34	2006	21	0	21	night	227764.999841781	7468651.99947721	-53.65318813	-22.86790801
-53.65930882	-22.8780782	2006-02-04 03:00:00	64800	2006-02-04 03:00:00	2006-02-04 06:00:00	63	Brazil	Resident	OUF	Male	5	79	8h	Atlantic Forest W2	Atlantic Forest	-3	5	35	2006	3	0	3	night	227156.999687995	7467513.9995726	-53.65930882	-22.8780782
-53.6594484	-22.87374302	2006-02-04 21:00:00	21600	2006-02-04 21:00:00	2006-02-05 00:00:00	63	Brazil	Resident	OUF	Male	5	79	8h	Atlantic Forest W2	Atlantic Forest	-3	5	35	2006	21	0	21	night	227133.999717556	7467993.99986373	-53.6594484	-22.87374302
-53.66478443	-22.86314654	2006-02-05 03:00:00	64800	2006-02-05 03:00:00	2006-02-05 06:00:00	63	Brazil	Resident	OUF	Male	5	79	8h	Atlantic Forest W2	Atlantic Forest	-3	5	36	2006	3	0	3	night	226564.999735815	7469157.99967987	-53.66478443	-22.86314654
-53.66534787	-22.86406685	2006-02-05 21:00:00	172800	2006-02-05 21:00:00	2006-02-06 00:00:00	63	Brazil	Resident	OUF	Male	5	79	8h	Atlantic Forest W2	Atlantic Forest	-3	5	36	2006	21	0	21	night	226508.999640461	7469054.99972736	-53.66534787	-22.86406685
-53.66357252	-22.88889303	2006-02-07 21:00:00	21600	2006-02-07 21:00:00	2006-02-08 00:00:00	63	Brazil	Resident	OUF	Male	5	79	8h	Atlantic Forest W2	Atlantic Forest	-3	6	38	2006	21	0	21	night	226741.000218691	7466307.99994922	-53.66357252	-22.88889303
-53.70125925	-22.93966267	2006-02-08 03:00:00	39600	2006-02-08 03:00:00	2006-02-08 06:00:00	63	Brazil	Resident	OUF	Male	5	79	8h	Atlantic Forest W2	Atlantic Forest	-3	6	39	2006	3	0	3	night	222976.000149332	7460613.00051829	-53.70125925	-22.93966267
-53.70644901	-22.95068576	2006-02-08 14:00:00	25200	2006-02-08 14:00:00	2006-02-08 17:00:00	63	Brazil	Resident	OUF	Male	5	79	8h	Atlantic Forest W2	Atlantic Forest	-3	6	39	2006	14	0	14	day	222465.999562153	7459381.99966458	-53.70644901	-22.95068576
-53.7448487	-22.94769681	2006-02-08 21:00:00	21600	2006-02-08 21:00:00	2006-02-09 00:00:00	63	Brazil	Resident	OUF	Male	5	79	8h	Atlantic Forest W2	Atlantic Forest	-3	6	39	2006	21	0	21	night	218519.999680222	7459640.00020898	-53.7448487	-22.94769681
-53.74620793	-22.90637815	2006-02-09 03:00:00	64800	2006-02-09 03:00:00	2006-02-09 06:00:00	63	Brazil	Resident	OUF	Male	5	79	8h	Atlantic Forest W2	Atlantic Forest	-3	6	40	2006	3	0	3	night	218294.999809228	7464215.00036831	-53.74620793	-22.90637815
-53.72344844	-22.83221189	2006-02-09 21:00:00	21600	2006-02-09 21:00:00	2006-02-10 00:00:00	63	Brazil	Resident	OUF	Male	5	79	8h	Atlantic Forest W2	Atlantic Forest	-3	6	40	2006	21	0	21	night	220479.000117957	7472475.00036082	-53.72344844	-22.83221189
-53.67381468	-22.77646472	2006-02-10 03:00:00	64800	2006-02-10 03:00:00	2006-02-10 06:00:00	63	Brazil	Resident	OUF	Male	5	79	8h	Atlantic Forest W2	Atlantic Forest	-3	6	41	2006	3	0	3	night	225463.999527581	7478744.00005546	-53.67381468	-22.77646472
-53.69677806	-22.77696269	2006-02-10 21:00:00	21600	2006-02-10 21:00:00	2006-02-11 00:00:00	63	Brazil	Resident	OUF	Male	5	79	8h	Atlantic Forest W2	Atlantic Forest	-3	6	41	2006	21	0	21	night	223105.999954418	7478645.99966499	-53.69677806	-22.77696269
